case,role,altitude_km,inside_R,outside_inner_R,outside_outer_R,radius_scale,inside_nT,outside_nT,ratio,matched_ratio,common_support_fraction
Huygens,Primary crater case,150,0.6,1.5,2.5,1.0,22.779222960528166,68.37295811154384,0.33316129051146326,0.3526333362769582,1.0
Huygens,Primary crater case,150,0.6,1.5,2.5,1.1,23.657611034169612,75.31366330655518,0.31412110360206696,0.35550897943014537,0.9999999999999997
Huygens,Primary crater case,150,0.8,1.2,1.8,0.9,25.337813564095505,54.12698109599278,0.4681179894212012,0.35623309725247965,1.0
Huygens,Primary crater case,150,0.8,1.2,1.8,1.0,26.95529775802084,56.024742768296925,0.4811320217836717,0.38955900799243615,1.0
Huygens,Primary crater case,150,0.8,1.2,1.8,1.1,28.25768382776723,58.599409304760904,0.4822178954194925,0.4058709102316384,0.9999999999999998
Huygens,Primary crater case,150,0.8,1.2,2.0,0.9,25.337813564095505,54.73772732418406,0.4628948771298517,0.36077087926764123,1.0
Huygens,Primary crater case,150,0.8,1.2,2.0,1.0,26.95529775802084,58.22408653937245,0.46295784717537913,0.3838743762553308,1.0
Huygens,Primary crater case,150,0.8,1.2,2.0,1.1,28.25768382776723,61.039673628458935,0.46293962840902975,0.4242118828616383,0.9999999999999998
Huygens,Primary crater case,150,0.8,1.5,2.5,0.9,25.337813564095505,62.15561232636229,0.40765125812056213,0.3809442386368819,1.0
Huygens,Primary crater case,150,0.8,1.5,2.5,1.0,26.95529775802084,68.37295811154384,0.3942391627117535,0.4220740032516769,1.0
Huygens,Primary crater case,150,0.8,1.5,2.5,1.1,28.25768382776723,75.31366330655518,0.375199964882172,0.4259273989867415,0.9999999999999998
Huygens,Primary crater case,150,1.0,1.2,1.8,0.9,28.96162874362908,54.12698109599278,0.5350682442877498,0.4234222846259517,0.9999999999999998
Huygens,Primary crater case,150,1.0,1.2,1.8,1.0,31.392415748934035,56.024742768296925,0.5603312786060352,0.46877344326648235,1.0
Huygens,Primary crater case,150,1.0,1.2,1.8,1.1,33.52552199234483,58.599409304760904,0.5721136508046857,0.5091314815173834,0.9999999999999999
Huygens,Primary crater case,150,1.0,1.2,2.0,0.9,28.96162874362908,54.73772732418406,0.5290981222531199,0.42555418374844445,0.9999999999999998
Huygens,Primary crater case,150,1.0,1.2,2.0,1.0,31.392415748934035,58.22408653937245,0.5391654487821937,0.45975322199563834,1.0
Huygens,Primary crater case,150,1.0,1.2,2.0,1.1,33.52552199234483,61.039673628458935,0.5492415014603551,0.5100104283768526,0.9999999999999999
Huygens,Primary crater case,150,1.0,1.5,2.5,0.9,28.96162874362908,62.15561232636229,0.4659535584905738,0.44084551138141126,0.9999999999999998
Huygens,Primary crater case,150,1.0,1.5,2.5,1.0,31.392415748934035,68.37295811154384,0.4591349652843798,0.47978328025611106,1.0
Huygens,Primary crater case,150,1.0,1.5,2.5,1.1,33.52552199234483,75.31366330655518,0.4451452833449786,0.4524834241417333,0.9999999999999999
Huygens,Primary crater case,400,0.6,1.2,1.8,0.9,12.976571199419878,14.470735817690702,0.8967457745691008,0.7313274796181597,1.0
Huygens,Primary crater case,400,0.6,1.2,1.8,1.0,13.075064659424672,14.526310374857939,0.9000953664087286,0.7689187939354858,1.0
Huygens,Primary crater case,400,0.6,1.2,1.8,1.1,13.037135733921419,14.868453593311973,0.8768319887540756,0.7691038800002347,0.9999999999999997
Huygens,Primary crater case,400,0.6,1.2,2.0,0.9,12.976571199419878,14.446854095292645,0.8982281619116065,0.7482091159092135,1.0
Huygens,Primary crater case,400,0.6,1.2,2.0,1.0,13.075064659424672,14.859466941820932,0.8799147850065749,0.764711170395023,1.0
Huygens,Primary crater case,400,0.6,1.2,2.0,1.1,13.037135733921419,15.10283792267777,0.8632242364427032,0.787293892815004,0.9999999999999997
Huygens,Primary crater case,400,0.6,1.5,2.5,0.9,12.976571199419878,15.230810518732893,0.8519947893422711,0.7791016894094976,1.0
Huygens,Primary crater case,400,0.6,1.5,2.5,1.0,13.075064659424672,15.819995648195816,0.8264897759890226,0.8084651769700633,1.0
Huygens,Primary crater case,400,0.6,1.5,2.5,1.1,13.037135733921419,16.515520713662188,0.789386902172371,0.795320681532119,0.9999999999999997
Huygens,Primary crater case,400,0.8,1.2,1.8,0.9,13.197093249359503,14.470735817690702,0.9119849478024364,0.7847368625197862,1.0
Huygens,Primary crater case,400,0.8,1.2,1.8,1.0,13.227912336904456,14.526310374857939,0.9106174930558593,0.8058858239481598,1.0
Huygens,Primary crater case,400,0.8,1.2,1.8,1.1,13.234247844397505,14.868453593311973,0.8900890574357003,0.7973538427961686,0.9999999999999998
Huygens,Primary crater case,400,0.8,1.2,2.0,0.9,13.197093249359503,14.446854095292645,0.9134925266296997,0.7952033646954437,1.0
Huygens,Primary crater case,400,0.8,1.2,2.0,1.0,13.227912336904456,14.859466941820932,0.8902010003922429,0.792707223015488,1.0
Huygens,Primary crater case,400,0.8,1.2,2.0,1.1,13.234247844397505,15.10283792267777,0.8762755657018294,0.8120468071250061,0.9999999999999998
Huygens,Primary crater case,400,0.8,1.5,2.5,0.9,13.197093249359503,15.230810518732893,0.8664734705436685,0.8073997540543993,1.0
Huygens,Primary crater case,400,0.8,1.5,2.5,1.0,13.227912336904456,15.819995648195816,0.8361514523180686,0.8285836988019215,1.0
Huygens,Primary crater case,400,0.8,1.5,2.5,1.1,13.234247844397505,16.515520713662188,0.8013218640723628,0.8163061458890137,0.9999999999999998
Huygens,Primary crater case,400,1.0,1.2,1.8,0.9,13.283814479869038,14.470735817690702,0.9179778172461255,0.8079508750272169,0.9999999999999998
Huygens,Primary crater case,400,1.0,1.2,1.8,1.0,13.397576459557099,14.526310374857939,0.9222972739688636,0.8320891450371914,1.0
Huygens,Primary crater case,400,1.0,1.2,1.8,1.1,13.508045331803647,14.868453593311973,0.9085037154018321,0.8432630898661603,0.9999999999999999
Huygens,Primary crater case,400,1.0,1.2,2.0,0.9,13.283814479869038,14.446854095292645,0.9194953027315081,0.8153270794387907,0.9999999999999998
Huygens,Primary crater case,400,1.0,1.2,2.0,1.0,13.397576459557099,14.859466941820932,0.9016189148650114,0.8163503157346391,1.0
Huygens,Primary crater case,400,1.0,1.2,2.0,1.1,13.508045331803647,15.10283792267777,0.8944044424604828,0.8391569148167504,0.9999999999999999
Huygens,Primary crater case,400,1.0,1.5,2.5,0.9,13.283814479869038,15.230810518732893,0.8721672732735282,0.8190187924225422,0.9999999999999998
Huygens,Primary crater case,400,1.0,1.5,2.5,1.0,13.397576459557099,15.819995648195816,0.8468761153600582,0.8311786627023073,1.0
Huygens,Primary crater case,400,1.0,1.5,2.5,1.1,13.508045331803647,16.515520713662188,0.817900056922174,0.7912507056789336,0.9999999999999999
Schiaparelli,Primary crater case,130,0.6,1.2,1.8,0.9,74.35907805417261,82.81093638920856,0.8979378968097582,1.533312762616447,0.14265885844412793
Schiaparelli,Primary crater case,130,0.6,1.2,1.8,1.0,74.81257612533253,83.37937690030255,0.897255159567654,1.6375297887183857,0.2026004948476075
Schiaparelli,Primary crater case,130,0.6,1.2,1.8,1.1,74.25519528766762,84.40638498090756,0.879734338870974,1.6105862614066224,0.2231916719819302
Schiaparelli,Primary crater case,130,0.6,1.2,2.0,0.9,74.35907805417261,82.90940653803997,0.8968714306265797,1.5722413019794446,0.14265885844412793
Schiaparelli,Primary crater case,130,0.6,1.2,2.0,1.0,74.81257612533253,84.30373883631223,0.887417060714138,1.5833569200509623,0.2026004948476075
Schiaparelli,Primary crater case,130,0.6,1.2,2.0,1.1,74.25519528766762,85.2034266589519,0.8715047997411264,1.4826128821334361,0.2231916719819302
Schiaparelli,Primary crater case,130,0.6,1.5,2.5,0.9,74.35907805417261,85.19174782380331,0.8728436726989659,1.4791294787135614,0.14265885844412793
Schiaparelli,Primary crater case,130,0.6,1.5,2.5,1.0,74.81257612533253,84.71393705162878,0.883120047646211,1.3927608973932186,0.2026004948476075
Schiaparelli,Primary crater case,130,0.6,1.5,2.5,1.1,74.25519528766762,83.41718204693282,0.89016667148849,1.2591477032433718,0.2231916719819302
Schiaparelli,Primary crater case,130,0.8,1.2,1.8,0.9,73.78769343313851,82.81093638920856,0.8910380277109642,1.58451484940536,0.2853219986352144
Schiaparelli,Primary crater case,130,0.8,1.2,1.8,1.0,73.37786163517639,83.37937690030255,0.8800480929824522,1.6494255833493259,0.3466579277430771
Schiaparelli,Primary crater case,130,0.8,1.2,1.8,1.1,73.63344672918498,84.40638498090756,0.8723682070478509,1.4988092235312163,0.3719312275980917
Schiaparelli,Primary crater case,130,0.8,1.2,2.0,0.9,73.78769343313851,82.90940653803997,0.8899797563896891,1.6189271115218138,0.2853219986352144
Schiaparelli,Primary crater case,130,0.8,1.2,2.0,1.0,73.37786163517639,84.30373883631223,0.8703986637846514,1.507845371730545,0.3466579277430771
Schiaparelli,Primary crater case,130,0.8,1.2,2.0,1.1,73.63344672918498,85.2034266589519,0.8642075749361741,1.2977425844755976,0.3719312275980917
Schiaparelli,Primary crater case,130,0.8,1.5,2.5,0.9,73.78769343313851,85.19174782380331,0.8661366308125162,1.3733683461479305,0.2853219986352144
Schiaparelli,Primary crater case,130,0.8,1.5,2.5,1.0,73.37786163517639,84.71393705162878,0.8661840564729788,1.174486177536711,0.3466579277430771
Schiaparelli,Primary crater case,130,0.8,1.5,2.5,1.1,73.63344672918498,83.41718204693282,0.8827131883663579,1.100972292419228,0.3719312275980917
Schiaparelli,Primary crater case,130,1.0,1.2,1.8,0.9,73.58328373827699,82.81093638920856,0.8885696376193366,1.5357699077235925,0.3736789626764615
Schiaparelli,Primary crater case,130,1.0,1.2,1.8,1.0,73.58328285939565,83.37937690030255,0.8825117864262746,1.4304474755609775,0.46477630347750476
Schiaparelli,Primary crater case,130,1.0,1.2,1.8,1.1,73.97299522022772,84.40638498090756,0.8763909891053877,1.309742279458454,0.5609799417496565
Schiaparelli,Primary crater case,130,1.0,1.2,2.0,0.9,73.58328373827699,82.90940653803997,0.8875142979646823,1.5720831184791206,0.3736789626764615
Schiaparelli,Primary crater case,130,1.0,1.2,2.0,1.0,73.58328285939565,84.30373883631223,0.8728353436645095,1.3368842188540226,0.46477630347750476
Schiaparelli,Primary crater case,130,1.0,1.2,2.0,1.1,73.97299522022772,85.2034266589519,0.8681927255851246,1.1632466687995104,0.5609799417496565
Schiaparelli,Primary crater case,130,1.0,1.5,2.5,0.9,73.58328373827699,85.19174782380331,0.8637372235919449,1.2571910864264788,0.3736789626764615
Schiaparelli,Primary crater case,130,1.0,1.5,2.5,1.0,73.58328285939565,84.71393705162878,0.8686089375653788,1.0668451690103244,0.46477630347750476
Schiaparelli,Primary crater case,130,1.0,1.5,2.5,1.1,73.97299522022772,83.41718204693282,0.8867836745984593,1.023253864196591,0.5609799417496565
Schiaparelli,Primary crater case,150,0.6,1.2,1.8,0.9,64.14361147045152,66.6424923264862,0.962503190249961,1.7782167372531255,0.14265885844412793
Schiaparelli,Primary crater case,150,0.6,1.2,1.8,1.0,64.58762339869324,66.34766156044024,0.973472491413376,1.8808041752552782,0.2026004948476075
Schiaparelli,Primary crater case,150,0.6,1.2,1.8,1.1,64.21530612404523,66.64984391251038,0.963472715830199,1.826043426301732,0.2231916719819302
Schiaparelli,Primary crater case,150,0.6,1.2,2.0,0.9,64.14361147045152,66.31731080016775,0.9672227461655346,1.8025443675373352,0.14265885844412793
Schiaparelli,Primary crater case,150,0.6,1.2,2.0,1.0,64.58762339869324,66.750026621074,0.9676044590265668,1.797276324538298,0.2026004948476075
Schiaparelli,Primary crater case,150,0.6,1.2,2.0,1.1,64.21530612404523,67.18492851209608,0.9557992774001955,1.65874455860807,0.2231916719819302
Schiaparelli,Primary crater case,150,0.6,1.5,2.5,0.9,64.14361147045152,67.0804105083724,0.9562197217389669,1.6421404289957486,0.14265885844412793
Schiaparelli,Primary crater case,150,0.6,1.5,2.5,1.0,64.58762339869324,66.68464954421248,0.9685530904060777,1.5452308825344292,0.2026004948476075
Schiaparelli,Primary crater case,150,0.6,1.5,2.5,1.1,64.21530612404523,65.86932978708985,0.97488931998563,1.3987868246764785,0.2231916719819302
Schiaparelli,Primary crater case,150,0.8,1.2,1.8,0.9,63.8065926487742,66.6424923264862,0.9574460741381229,1.8472569327654318,0.2853219986352144
Schiaparelli,Primary crater case,150,0.8,1.2,1.8,1.0,63.49018292465688,66.34766156044024,0.956931735518963,1.8983607646732747,0.3466579277430771
Schiaparelli,Primary crater case,150,0.8,1.2,1.8,1.1,63.58058156166971,66.64984391251038,0.9539494442797254,1.6831598385750095,0.3719312275980917
Schiaparelli,Primary crater case,150,0.8,1.2,2.0,0.9,63.8065926487742,66.31731080016775,0.9621408328971748,1.8690712406168024,0.2853219986352144
Schiaparelli,Primary crater case,150,0.8,1.2,2.0,1.0,63.49018292465688,66.750026621074,0.9511634097927395,1.707195725207987,0.3466579277430771
Schiaparelli,Primary crater case,150,0.8,1.2,2.0,1.1,63.58058156166971,67.18492851209608,0.9463518525620306,1.439423929326033,0.3719312275980917
Schiaparelli,Primary crater case,150,0.8,1.5,2.5,0.9,63.8065926487742,67.0804105083724,0.951195619782476,1.531721203647002,0.2853219986352144
Schiaparelli,Primary crater case,150,0.8,1.5,2.5,1.0,63.49018292465688,66.68464954421248,0.9520959225040594,1.3012664352681742,0.3466579277430771
Schiaparelli,Primary crater case,150,0.8,1.5,2.5,1.1,63.58058156166971,65.86932978708985,0.9652532030792162,1.2073134729063377,0.3719312275980917
Schiaparelli,Primary crater case,150,1.0,1.2,1.8,0.9,63.55837696754892,66.6424923264862,0.9537214883286779,1.7562146523002171,0.3736789626764615
Schiaparelli,Primary crater case,150,1.0,1.2,1.8,1.0,63.32457940624698,66.34766156044024,0.954435739209296,1.5844697677954585,0.46477630347750476
Schiaparelli,Primary crater case,150,1.0,1.2,1.8,1.1,63.39452656452613,66.64984391251038,0.9511579149043856,1.4331009726596189,0.5609799417496565
Schiaparelli,Primary crater case,150,1.0,1.2,2.0,0.9,63.55837696754892,66.31731080016775,0.9583979838848976,1.7888799565766635,0.3736789626764615
Schiaparelli,Primary crater case,150,1.0,1.2,2.0,1.0,63.32457940624698,66.750026621074,0.9486824591955211,1.4758189652812534,0.46477630347750476
Schiaparelli,Primary crater case,150,1.0,1.2,2.0,1.1,63.39452656452613,67.18492851209608,0.9435825559167259,1.2717646683472879,0.5609799417496565
Schiaparelli,Primary crater case,150,1.0,1.5,2.5,0.9,63.55837696754892,67.0804105083724,0.9474953490276585,1.3934522315771831,0.3736789626764615
Schiaparelli,Primary crater case,150,1.0,1.5,2.5,1.0,63.32457940624698,66.68464954421248,0.9496125396034699,1.1685899160650826,0.46477630347750476
Schiaparelli,Primary crater case,150,1.0,1.5,2.5,1.1,63.39452656452613,65.86932978708985,0.9624285956671632,1.1074901410862306,0.5609799417496565
Schiaparelli,Primary crater case,400,0.6,1.2,1.8,0.9,14.276926139204358,11.278790099961869,1.2658207141608766,2.7417711801461135,0.14265885844412793
Schiaparelli,Primary crater case,400,0.6,1.2,1.8,1.0,14.323552234063968,10.676343190691615,1.34161594267148,2.731172096976052,0.2026004948476075
Schiaparelli,Primary crater case,400,0.6,1.2,1.8,1.1,14.263971470953697,10.11738423560294,1.4098477569685426,2.4350469392745957,0.2231916719819302
Schiaparelli,Primary crater case,400,0.6,1.2,2.0,0.9,14.276926139204358,10.897104766320965,1.3101577387169119,2.6525060586847564,0.14265885844412793
Schiaparelli,Primary crater case,400,0.6,1.2,2.0,1.0,14.323552234063968,10.283456761787225,1.392873288220506,2.4573545749734707,0.2026004948476075
Schiaparelli,Primary crater case,400,0.6,1.2,2.0,1.1,14.263971470953697,9.845417978321052,1.4487928803390575,2.160102862157883,0.2231916719819302
Schiaparelli,Primary crater case,400,0.6,1.5,2.5,0.9,14.276926139204358,9.716071792014022,1.469413405419571,2.098914140264735,0.14265885844412793
Schiaparelli,Primary crater case,400,0.6,1.5,2.5,1.0,14.323552234063968,9.406415882699976,1.52274281859124,1.9294294446517404,0.2026004948476075
Schiaparelli,Primary crater case,400,0.6,1.5,2.5,1.1,14.263971470953697,9.422660114650022,1.513794543939516,1.7365776546992602,0.2231916719819302
Schiaparelli,Primary crater case,400,0.8,1.2,1.8,0.9,14.166530374441363,11.278790099961869,1.2560328057252574,2.6954914391702745,0.2853219986352144
Schiaparelli,Primary crater case,400,0.8,1.2,1.8,1.0,14.053506470772584,10.676343190691615,1.316322098284122,2.5437252967086432,0.3466579277430771
Schiaparelli,Primary crater case,400,0.8,1.2,1.8,1.1,13.9309205209396,10.11738423560294,1.3769290753944954,2.1709879857767267,0.3719312275980917
Schiaparelli,Primary crater case,400,0.8,1.2,2.0,0.9,14.166530374441363,10.897104766320965,1.300026995998517,2.6226956743710255,0.2853219986352144
Schiaparelli,Primary crater case,400,0.8,1.2,2.0,1.0,14.053506470772584,10.283456761787225,1.3666130753809034,2.281529638998327,0.3466579277430771
Schiaparelli,Primary crater case,400,0.8,1.2,2.0,1.1,13.9309205209396,9.845417978321052,1.4149648650381883,1.9203618772463278,0.3719312275980917
Schiaparelli,Primary crater case,400,0.8,1.5,2.5,0.9,14.166530374441363,9.716071792014022,1.4580512245787776,2.0115181603288805,0.2853219986352144
Schiaparelli,Primary crater case,400,0.8,1.5,2.5,1.0,14.053506470772584,9.406415882699976,1.4940341407421087,1.7075406656726397,0.3466579277430771
Schiaparelli,Primary crater case,400,0.8,1.5,2.5,1.1,13.9309205209396,9.422660114650022,1.4784487980501697,1.545902061899949,0.3719312275980917
Schiaparelli,Primary crater case,400,1.0,1.2,1.8,0.9,13.930928845539672,11.278790099961869,1.2351439048047157,2.30660457768599,0.3736789626764615
Schiaparelli,Primary crater case,400,1.0,1.2,1.8,1.0,13.705976884980728,10.676343190691615,1.2837707293758185,1.8789906878839147,0.46477630347750476
Schiaparelli,Primary crater case,400,1.0,1.2,1.8,1.1,13.497906842714137,10.11738423560294,1.3341301000722285,1.7436383615785278,0.5609799417496565
Schiaparelli,Primary crater case,400,1.0,1.2,2.0,0.9,13.930928845539672,10.897104766320965,1.278406434027795,2.2968267839583474,0.3736789626764615
Schiaparelli,Primary crater case,400,1.0,1.2,2.0,1.0,13.705976884980728,10.283456761787225,1.3328180593816863,1.8533362779336233,0.46477630347750476
Schiaparelli,Primary crater case,400,1.0,1.2,2.0,1.1,13.497906842714137,9.845417978321052,1.370983626336192,1.7076750730901227,0.5609799417496565
Schiaparelli,Primary crater case,400,1.0,1.5,2.5,0.9,13.930928845539672,9.716071792014022,1.43380258439321,1.8609807367708797,0.3736789626764615
Schiaparelli,Primary crater case,400,1.0,1.5,2.5,1.0,13.705976884980728,9.406415882699976,1.4570881253707257,1.6234140602541387,0.46477630347750476
Schiaparelli,Primary crater case,400,1.0,1.5,2.5,1.1,13.497906842714137,9.422660114650022,1.4324942933819786,1.5425353666604762,0.5609799417496565
Ladon window,Sensitivity case only,130,0.6,1.2,1.8,0.9,28.280348339651567,54.65717342602465,0.5174132975962871,0.5524556392320473,1.0
Ladon window,Sensitivity case only,130,0.6,1.2,1.8,1.0,26.662479807318558,63.93704931973506,0.4170114212494447,0.46676469904553897,0.9999999999999999
Ladon window,Sensitivity case only,130,0.6,1.2,1.8,1.1,25.542099703440215,72.99771027088335,0.3499027518624541,0.39999303679857534,1.0
Ladon window,Sensitivity case only,130,0.6,1.2,2.0,0.9,28.280348339651567,60.803474617764266,0.46511072792194047,0.5212254908073685,1.0
Ladon window,Sensitivity case only,130,0.6,1.2,2.0,1.0,26.662479807318558,71.01456768532069,0.37545085010536394,0.42384756433373305,0.9999999999999999
Ladon window,Sensitivity case only,130,0.6,1.2,2.0,1.1,25.542099703440215,78.16698661876941,0.3267632642411094,0.3706819653636582,1.0
Ladon window,Sensitivity case only,130,0.6,1.5,2.5,0.9,28.280348339651567,79.33174240747522,0.35648212785235367,0.4073004683485149,1.0
Ladon window,Sensitivity case only,130,0.6,1.5,2.5,1.0,26.662479807318558,85.30292747978531,0.31256230700449184,0.3398246121830899,0.9999999999999999
Ladon window,Sensitivity case only,130,0.6,1.5,2.5,1.1,25.542099703440215,89.4530847123163,0.2855362650218754,0.2977076036797405,1.0
Ladon window,Sensitivity case only,130,0.8,1.2,1.8,0.9,24.688758049985406,54.65717342602465,0.45170206401910307,0.4793764432325378,1.0
Ladon window,Sensitivity case only,130,0.8,1.2,1.8,1.0,23.917653181842073,63.93704931973506,0.3740812789504122,0.41821521223640723,1.0
Ladon window,Sensitivity case only,130,0.8,1.2,1.8,1.1,23.49061089482213,72.99771027088335,0.32179928394537394,0.35985832568452397,1.0
Ladon window,Sensitivity case only,130,0.8,1.2,2.0,0.9,24.688758049985406,60.803474617764266,0.4060418948948087,0.45244122571380363,1.0
Ladon window,Sensitivity case only,130,0.8,1.2,2.0,1.0,23.917653181842073,71.01456768532069,0.33679925065270877,0.38074466386065964,1.0
Ladon window,Sensitivity case only,130,0.8,1.2,2.0,1.1,23.49061089482213,78.16698661876941,0.3005183122817424,0.33298301573086764,1.0
Ladon window,Sensitivity case only,130,0.8,1.5,2.5,0.9,24.688758049985406,79.33174240747522,0.3112090734522812,0.3518032585576864,1.0
Ladon window,Sensitivity case only,130,0.8,1.5,2.5,1.0,23.917653181842073,85.30292747978531,0.280384904580326,0.30613246485368584,1.0
Ladon window,Sensitivity case only,130,0.8,1.5,2.5,1.1,23.49061089482213,89.4530847123163,0.2626025806753184,0.26993422085873525,1.0
Ladon window,Sensitivity case only,130,1.0,1.2,1.8,0.9,23.508347472793822,54.65717342602465,0.4301054372050729,0.4518797597912344,1.0
Ladon window,Sensitivity case only,130,1.0,1.2,1.8,1.0,24.172345099322527,63.93704931973506,0.3780647583288051,0.4103774058946846,1.0
Ladon window,Sensitivity case only,130,1.0,1.2,1.8,1.1,25.899732954142753,72.99771027088335,0.3548019911588021,0.38279244411145485,1.0
Ladon window,Sensitivity case only,130,1.0,1.2,2.0,0.9,23.508347472793822,60.803474617764266,0.3866283566946954,0.4222977383465664,1.0
Ladon window,Sensitivity case only,130,1.0,1.2,2.0,1.0,24.172345099322527,71.01456768532069,0.34038572489006585,0.37172320076115867,1.0
Ladon window,Sensitivity case only,130,1.0,1.2,2.0,1.1,25.899732954142753,78.16698661876941,0.3313385109811016,0.35319561481472095,1.0
Ladon window,Sensitivity case only,130,1.0,1.5,2.5,0.9,23.508347472793822,79.33174240747522,0.29632965014239615,0.32421076945863775,1.0
Ladon window,Sensitivity case only,130,1.0,1.5,2.5,1.0,24.172345099322527,85.30292747978531,0.283370639361126,0.29748095385344886,1.0
Ladon window,Sensitivity case only,130,1.0,1.5,2.5,1.1,25.899732954142753,89.4530847123163,0.28953426298754303,0.2891516626898225,1.0
Ladon window,Sensitivity case only,150,0.6,1.2,1.8,0.9,23.518644361040373,45.12356809242532,0.5212053336045546,0.5579628497613612,1.0
Ladon window,Sensitivity case only,150,0.6,1.2,1.8,1.0,22.150872144414514,52.72196183742185,0.42014506616276764,0.4712576659670618,0.9999999999999999
Ladon window,Sensitivity case only,150,0.6,1.2,1.8,1.1,21.222572105618816,59.97953550431124,0.35383021770972817,0.4053456835367406,1.0
Ladon window,Sensitivity case only,150,0.6,1.2,2.0,0.9,23.518644361040373,50.184769365714054,0.4686410769301687,0.5265505553358087,1.0
Ladon window,Sensitivity case only,150,0.6,1.2,2.0,1.0,22.150872144414514,58.365827567113136,0.379517828629156,0.4293091025149657,0.9999999999999999
Ladon window,Sensitivity case only,150,0.6,1.2,2.0,1.1,21.222572105618816,64.21798526122893,0.33047707771099705,0.3759753125972577,1.0
Ladon window,Sensitivity case only,150,0.6,1.5,2.5,0.9,23.518644361040373,65.2024019857065,0.36070211594652707,0.4133742907626524,1.0
Ladon window,Sensitivity case only,150,0.6,1.5,2.5,1.0,22.150872144414514,70.34979038424456,0.3148676353323633,0.34321283973794314,0.9999999999999999
Ladon window,Sensitivity case only,150,0.6,1.5,2.5,1.1,21.222572105618816,73.83667271815325,0.28742589995392764,0.3000339268047438,1.0
Ladon window,Sensitivity case only,150,0.8,1.2,1.8,0.9,20.487221340294838,45.12356809242532,0.4540248523417174,0.48401479878693565,1.0
Ladon window,Sensitivity case only,150,0.8,1.2,1.8,1.0,19.84461344439148,52.72196183742185,0.3764012709843026,0.4224513930540745,1.0
Ladon window,Sensitivity case only,150,0.8,1.2,1.8,1.1,19.49435174405017,59.97953550431124,0.3250167174543882,0.36423628307559175,1.0
Ladon window,Sensitivity case only,150,0.8,1.2,2.0,0.9,20.487221340294838,50.184769365714054,0.40823583727160834,0.4566430959856222,1.0
Ladon window,Sensitivity case only,150,0.8,1.2,2.0,1.0,19.84461344439148,58.365827567113136,0.34000397615492983,0.38555260462419716,1.0
Ladon window,Sensitivity case only,150,0.8,1.2,2.0,1.1,19.49435174405017,64.21798526122893,0.30356529661823134,0.3372544614190427,1.0
Ladon window,Sensitivity case only,150,0.8,1.5,2.5,0.9,20.487221340294838,65.2024019857065,0.31420961063345476,0.3562597403074856,1.0
Ladon window,Sensitivity case only,150,0.8,1.5,2.5,1.0,19.84461344439148,70.34979038424456,0.28208489799332587,0.30876177351657913,1.0
Ladon window,Sensitivity case only,150,0.8,1.5,2.5,1.1,19.49435174405017,73.83667271815325,0.26401991078963327,0.2714825557571728,1.0
Ladon window,Sensitivity case only,150,1.0,1.2,1.8,0.9,19.519836595800065,45.12356809242532,0.43258628297784735,0.45627486105507015,1.0
Ladon window,Sensitivity case only,150,1.0,1.2,1.8,1.0,20.124754077698675,52.72196183742185,0.3817148181958244,0.41542878882251083,1.0
Ladon window,Sensitivity case only,150,1.0,1.2,1.8,1.1,21.592391637464196,59.97953550431124,0.3599959795605981,0.38893805830890243,1.0
Ladon window,Sensitivity case only,150,1.0,1.2,2.0,0.9,19.519836595800065,50.184769365714054,0.38895937637079,0.4262983301703193,1.0
Ladon window,Sensitivity case only,150,1.0,1.2,2.0,1.0,20.124754077698675,58.365827567113136,0.34480371334678356,0.377291560742227,1.0
Ladon window,Sensitivity case only,150,1.0,1.2,2.0,1.1,21.592391637464196,64.21798526122893,0.33623589325684466,0.3590987476490923,1.0
Ladon window,Sensitivity case only,150,1.0,1.5,2.5,0.9,19.519836595800065,65.2024019857065,0.29937296788666085,0.328377006727588,1.0
Ladon window,Sensitivity case only,150,1.0,1.5,2.5,1.0,20.124754077698675,70.34979038424456,0.286067008412946,0.30097361175326337,1.0
Ladon window,Sensitivity case only,150,1.0,1.5,2.5,1.1,21.592391637464196,73.83667271815325,0.29243451583857133,0.29197144471523995,1.0
Ladon window,Sensitivity case only,400,0.6,1.2,1.8,0.9,8.311397840029999,10.501040943034566,0.7914832334353503,0.8700112134664856,1.0
Ladon window,Sensitivity case only,400,0.6,1.2,1.8,1.0,8.210360769771661,11.195912612874729,0.7333355532205713,0.8284208177263445,0.9999999999999999
Ladon window,Sensitivity case only,400,0.6,1.2,1.8,1.1,8.163930784353507,11.796162364005804,0.6920836228284294,0.7994449724176894,1.0
Ladon window,Sensitivity case only,400,0.6,1.2,2.0,0.9,8.311397840029999,10.94447710191745,0.7594147954838207,0.8599891955467799,1.0
Ladon window,Sensitivity case only,400,0.6,1.2,2.0,1.0,8.210360769771661,11.635886179405235,0.705606830728842,0.7983668746637471,0.9999999999999999
Ladon window,Sensitivity case only,400,0.6,1.2,2.0,1.1,8.163930784353507,12.223154248799426,0.667907040865117,0.7707066559951121,1.0
Ladon window,Sensitivity case only,400,0.6,1.5,2.5,0.9,8.311397840029999,12.319605753920692,0.6746480371244763,0.7832963477930298,1.0
Ladon window,Sensitivity case only,400,0.6,1.5,2.5,1.0,8.210360769771661,12.844304344057809,0.639221911116583,0.7086887296906134,0.9999999999999999
Ladon window,Sensitivity case only,400,0.6,1.5,2.5,1.1,8.163930784353507,13.026596466805753,0.6267124958661886,0.6639889131052236,1.0
